country,year,pharma_imports,fuel_imports,oil_exports
ISL,2000,63089968.0,240195685.0,6841064.0
ISL,2001,67048183.0,203042976.0,4707863.0
ISL,2002,74760025.0,194585866.0,9063093.0
ISL,2003,94274047.0,219252071.0,5583745.0
ISL,2004,110592953.0,339647080.0,14981987.0
ISL,2005,114144231.0,466224989.0,43157819.0
ISL,2006,118876561.0,530401749.0,80484221.0
ISL,2007,140784121.0,595819642.0,69358521.0
ISL,2008,148548715.0,753270864.0,79402568.0
ISL,2009,121552995.0,447894908.0,40230739.0
ISL,2010,122935817.0,511661495.0,47330161.0
ISL,2011,132853050.0,700081249.0,103387635.0
ISL,2012,129558680.0,715994573.0,101950935.0
ISL,2013,136213447.0,955692021.0,79904189.0
ISL,2014,140285268.0,921877136.0,100693178.0
ISL,2015,122430167.0,660025591.0,76057572.0
ISL,2016,161716597.0,607392436.0,58236707.0
ISL,2017,150851744.535,777672029.865,57657946.316
ISL,2018,169983563.327,1121620053.285,112009637.716
ISL,2019,159316114.183,793802803.627,83317431.384
ISL,2020,187220748.386,380105873.138,32956057.533
ISL,2021,239435167.99,591804546.543,68647233.619
ISL,2022,234123290.323,1437266905.381,171415476.496
ISL,2023,238692823.938,1250817893.572,166562096.247
ISL,2024,266744912.089,1129550794.478,135646709.381
ISR,1995,375937984.0,1672973952.0,4961000.0
ISR,1996,430052000.0,1833150000.0,105782000.0
ISR,1997,448232000.0,2268569000.0,118946000.0
ISR,1998,470151008.0,1804019968.0,117631000.0
ISR,1999,555607000.0,2142141000.0,135468000.0
ISR,2000,573166000.0,3587152000.0,7616000.0
ISR,2001,617207000.0,3169234000.0,7456000.0
ISR,2002,662832000.0,3118466000.0,11802000.0
ISR,2003,729197000.0,3759095000.0,11863000.0
ISR,2004,861418000.0,4695998000.0,10321000.0
ISR,2005,842409000.0,6759457000.0,25354000.0
ISR,2006,967425000.0,7452418000.0,46281000.0
ISR,2007,1048854000.0,8928119000.0,82193000.0
ISR,2008,1289046000.0,12842427000.0,559113000.0
ISR,2009,1358215000.0,8066287000.0,21990000.0
ISR,2010,1409513000.0,10441279000.0,505573000.0
ISR,2011,1594851000.0,13636073000.0,658665000.0
ISR,2012,1616933000.0,16079260000.0,1073886000.0
ISR,2013,1809870000.0,14552969000.0,1055061000.0
ISR,2014,1898996000.0,12758144000.0,788596000.0
ISR,2015,1915673000.0,7390611000.0,507320000.0
ISR,2016,2006524000.0,5807844000.0,840585000.0
ISR,2017,2171408000.0,7586117000.0,878897000.0
ISR,2018,2433621000.0,9807510000.0,1401945000.0
ISR,2019,2770865000.0,9257051000.0,1201388000.0
